order_id,order_date,customer_id,product_category,region,sales_amount,discount,profit,payment_method
376,2023-03-28,3160,Grocery,West,2985.53,0.8,544.63,UPI
377,2023-08-30,2303,Electronics,West,528.56,14.43,226.39,Cash
378,2023-12-10,1647,Furniture,West,2688.64,28.4,476.34,Debit Card
379,2023-01-27,4212,Furniture,West,3776.16,24.69,1654.98,Cash
380,2023-09-17,2749,Furniture,East,2573.74,2.41,784.1,Credit Card
381,2023-02-20,3434,Furniture,East,3981.58,27.55,394.52,UPI
382,2023-03-27,4790,Clothing,South,109.56,1.17,17.15,Debit Card
383,2023-01-19,2662,Furniture,West,2167.17,22.21,265.29,UPI
384,2023-06-25,3295,Furniture,North,2756.65,11.76,1069.54,UPI
385,2023-10-04,3677,Clothing,East,3644.61,16.86,870.18,Debit Card
386,2023-07-05,4243,Grocery,South,4770.04,4.07,1092.17,Cash
387,2023-11-12,2750,Furniture,West,4420.22,13.63,1145.95,UPI
388,2023-05-15,4379,Grocery,North,3180.88,2.51,1550.58,Credit Card
389,2023-06-18,1109,Furniture,East,1671.61,10.88,789.08,Debit Card
390,2023-01-14,4288,Electronics,East,4340.22,14.72,1833.3,Credit Card
391,2023-03-22,2589,Electronics,West,1901.63,8.28,853.77,UPI
392,2023-07-23,3463,Clothing,East,670.25,26.48,46.54,Cash
393,2023-10-11,3820,Clothing,North,4653.44,21.19,1683.58,Cash
394,2023-01-04,2236,Electronics,West,2803.31,25.72,1218.42,UPI
395,2023-12-07,2172,Clothing,West,2417.5,8.73,1063.0,Debit Card
396,2023-01-28,1648,Furniture,West,1116.63,10.98,546.44,UPI
397,2023-09-12,1605,Furniture,North,501.45,7.47,105.34,Cash
398,2023-10-26,3389,Grocery,South,918.83,16.36,88.05,UPI
399,2023-07-05,3340,Furniture,South,4928.21,25.93,1025.52,Debit Card
400,2023-10-26,4495,Grocery,South,224.68,9.4,44.21,Debit Card
401,2023-03-03,1095,Clothing,South,3775.2,9.69,1063.83,UPI
402,2023-09-18,3666,Furniture,North,1969.58,23.86,719.02,Cash
403,2023-03-24,4979,Electronics,North,2053.79,13.06,333.81,Cash
404,2023-09-11,2400,Electronics,North,2452.63,26.63,367.6,Cash
405,2023-09-01,3380,Grocery,South,264.26,23.33,106.15,Cash
406,2023-10-17,1444,Electronics,West,2569.81,0.09,471.86,UPI
407,2023-04-24,2383,Clothing,South,1688.6,3.43,299.8,Credit Card
408,2023-04-18,2545,Grocery,East,3032.97,13.1,1449.71,Debit Card
409,2023-09-29,1357,Electronics,North,1533.22,12.01,192.83,Debit Card
410,2023-12-17,2325,Electronics,East,3190.34,5.53,752.06,Credit Card
411,2023-11-11,4620,Clothing,South,4666.38,14.72,1433.97,Debit Card
412,2023-03-22,3300,Electronics,South,787.38,7.07,327.72,UPI
413,2023-11-21,3272,Grocery,South,841.34,2.66,332.3,UPI
414,2023-10-01,1874,Electronics,South,1679.09,25.32,468.45,Cash
415,2023-05-05,1310,Furniture,South,1403.15,28.69,393.92,Cash
416,2023-10-12,2207,Electronics,West,4854.43,24.45,910.09,Debit Card
417,2023-09-10,4482,Clothing,East,889.74,27.56,322.67,Debit Card
418,2023-01-10,3345,Furniture,South,3776.93,11.84,796.83,Credit Card
419,2023-01-19,4852,Electronics,North,785.25,9.65,326.09,Debit Card
420,2023-06-12,3705,Electronics,West,4041.18,16.03,1061.23,Credit Card
421,2023-09-01,1489,Electronics,South,136.47,15.04,5.78,Debit Card
422,2023-11-18,4987,Clothing,South,752.3,29.72,283.6,UPI
423,2023-06-06,3829,Electronics,North,1264.98,5.21,232.43,UPI
424,2023-06-14,2149,Grocery,West,263.6,12.24,107.69,Credit Card
425,2023-05-07,4457,Clothing,South,3086.59,23.56,993.65,UPI
426,2023-05-20,4382,Clothing,North,2580.66,14.22,348.36,UPI
427,2023-10-06,4438,Grocery,North,3286.39,9.79,1211.43,Cash
428,2023-11-05,2144,Grocery,West,2383.27,17.1,939.4,Debit Card
429,2023-09-06,4338,Electronics,North,2450.56,7.32,433.28,Credit Card
430,2023-11-11,1429,Furniture,West,1611.57,16.68,479.51,Debit Card
431,2023-11-21,3167,Clothing,West,2449.26,26.78,295.91,Cash
432,2023-07-11,4200,Electronics,South,2103.6,15.37,596.67,Cash
433,2023-11-22,1963,Electronics,South,3975.53,9.08,885.39,Credit Card
434,2023-11-08,2398,Clothing,West,2702.32,22.97,878.73,Debit Card
435,2023-04-30,3115,Furniture,East,915.2,23.97,225.8,Cash
436,2023-03-18,1015,Furniture,South,3192.62,1.23,826.21,Credit Card
437,2023-02-04,4918,Clothing,West,167.72,2.6,14.27,Credit Card
438,2023-10-04,3313,Furniture,West,2962.91,29.74,780.26,Cash
439,2023-02-19,2589,Electronics,South,2623.24,7.37,559.86,Credit Card
440,2023-03-21,1407,Clothing,South,2908.73,19.72,826.51,Credit Card
441,2023-02-01,4181,Grocery,South,3179.55,17.45,877.22,Credit Card
442,2023-05-12,3033,Grocery,South,119.64,23.5,24.14,Debit Card
443,2023-05-19,3609,Furniture,West,2665.35,8.62,605.51,Cash
444,2023-07-24,3723,Furniture,North,178.76,5.7,24.46,Cash
445,2023-05-20,4102,Clothing,West,4457.47,2.57,613.55,Debit Card
446,2023-04-10,4105,Furniture,South,4452.13,13.24,1293.36,Cash
447,2023-11-11,2280,Grocery,South,1708.57,2.06,703.15,Credit Card
448,2023-09-06,1009,Grocery,South,2637.77,17.59,1158.21,UPI
449,2023-02-05,4902,Grocery,West,879.97,3.6,285.41,Credit Card
450,2023-10-22,4457,Furniture,East,224.36,14.44,51.55,Cash
451,2023-05-25,3117,Furniture,East,3194.08,0.88,872.01,Cash
452,2023-03-25,1946,Grocery,North,656.21,1.91,302.86,UPI
453,2023-05-05,2079,Clothing,West,4863.51,5.02,1646.51,Cash
454,2023-08-05,4778,Furniture,North,3718.1,28.17,1826.54,UPI
455,2023-02-21,3328,Electronics,East,4098.15,20.81,1303.08,Credit Card
456,2023-10-26,1768,Grocery,North,528.77,28.41,27.61,Debit Card
457,2023-07-17,4564,Clothing,North,2966.47,19.42,1100.22,Cash
458,2023-08-15,1032,Clothing,North,1994.06,9.85,310.08,Cash
459,2023-07-10,3987,Grocery,North,2243.79,0.53,938.03,Credit Card
460,2023-06-15,1758,Grocery,West,2228.33,26.6,231.69,UPI
461,2023-09-23,3341,Grocery,South,4708.97,10.35,1981.82,Debit Card
462,2023-03-31,2356,Clothing,North,610.51,29.12,62.5,Cash
463,2023-05-18,1271,Furniture,North,333.06,2.25,60.47,Cash
464,2023-07-30,3091,Clothing,East,3782.82,1.74,1236.37,Debit Card
465,2023-04-17,4551,Grocery,South,199.04,2.85,62.71,Debit Card
466,2023-04-07,2289,Grocery,South,1665.84,29.4,278.27,Credit Card
467,2023-05-12,1137,Clothing,East,298.1,21.8,89.62,Credit Card
468,2023-09-04,1222,Electronics,East,1181.68,28.45,332.35,UPI
469,2023-12-08,3247,Grocery,West,1239.52,1.08,190.24,Cash
470,2023-03-14,2682,Furniture,East,4860.3,13.61,1793.77,Debit Card
471,2023-10-24,2442,Grocery,East,4025.69,2.85,1028.76,Cash
472,2023-02-02,3381,Clothing,South,663.38,6.81,173.52,UPI
473,2023-03-14,3010,Clothing,East,1308.55,10.86,574.53,Credit Card
474,2023-07-26,4232,Electronics,West,908.77,29.64,117.09,UPI
475,2023-06-24,2117,Furniture,North,427.61,19.61,39.66,Cash
476,2023-08-15,3108,Furniture,North,4052.23,10.22,2006.6,Credit Card
477,2023-12-10,4503,Grocery,West,4023.57,5.39,656.52,Credit Card
478,2023-03-15,3210,Grocery,West,275.52,15.6,105.99,Cash
479,2023-09-18,1847,Furniture,South,2969.83,28.43,1324.9,UPI
480,2023-10-28,1417,Clothing,South,3881.0,15.83,1409.46,Debit Card
481,2023-11-12,3367,Grocery,West,1458.8,4.36,173.16,Credit Card
482,2023-02-27,4086,Clothing,East,2612.89,14.75,365.74,Cash
483,2023-09-29,4318,Furniture,North,4949.12,20.86,607.41,Debit Card
484,2023-01-23,2691,Electronics,West,4027.91,28.21,451.4,Credit Card
485,2023-09-11,3127,Grocery,West,2886.72,21.96,342.91,UPI
486,2023-12-02,4722,Grocery,South,3222.94,4.24,920.45,Debit Card
487,2023-06-02,2454,Electronics,South,4011.41,14.65,1295.33,Debit Card
488,2023-07-08,1826,Grocery,East,1127.78,0.96,300.77,Credit Card
489,2023-07-03,2220,Electronics,South,969.33,25.11,350.55,Debit Card
490,2023-05-24,2380,Furniture,West,3607.72,1.37,426.35,UPI
491,2023-03-28,3135,Clothing,North,3017.05,28.12,614.76,Credit Card
492,2023-01-17,1654,Electronics,East,1632.61,14.63,544.05,Debit Card
493,2023-11-10,3057,Clothing,South,660.29,21.42,225.6,Debit Card
494,2023-11-18,3497,Furniture,North,4841.8,26.23,1122.46,Cash
495,2023-03-26,4361,Clothing,North,1784.96,21.75,617.27,UPI
496,2023-07-21,4244,Clothing,West,2095.56,20.6,415.48,Credit Card
497,2023-12-12,1708,Clothing,West,758.11,21.63,118.71,UPI
498,2023-06-02,2166,Furniture,South,1756.27,9.44,764.17,Credit Card
499,2023-02-16,2610,Electronics,West,1644.25,23.66,631.54,Debit Card
500,2023-09-14,4907,Grocery,North,3580.88,6.7,1341.51,UPI
501,2023-12-23,1242,Clothing,West,520.58,21.4,141.98,UPI
502,2023-07-07,2233,Grocery,North,696.88,14.17,63.84,UPI
503,2023-10-06,4232,Grocery,East,2457.82,23.3,993.04,UPI
504,2023-11-28,2485,Clothing,East,1191.14,22.26,428.47,Credit Card
505,2023-02-05,3267,Electronics,East,1119.5,18.93,124.4,Credit Card
506,2023-07-03,2363,Grocery,West,655.54,2.28,126.61,Credit Card
507,2023-03-15,2196,Clothing,East,4800.59,9.22,1149.2,UPI
508,2023-09-24,4255,Grocery,North,1259.05,28.34,113.68,Credit Card
509,2023-06-16,1340,Clothing,East,2397.97,14.59,421.96,Cash
510,2023-05-03,3550,Electronics,West,2877.67,1.04,1030.26,Debit Card
511,2023-01-23,1263,Furniture,East,1608.72,8.65,302.24,Cash
512,2023-11-22,1853,Furniture,East,2645.92,19.55,970.53,UPI
513,2023-11-26,1869,Electronics,East,3408.97,14.69,933.0,Debit Card
514,2023-06-11,2305,Grocery,East,3362.88,4.64,986.57,Credit Card
515,2023-06-09,2410,Grocery,East,630.11,22.8,72.41,Cash
516,2023-11-24,2020,Electronics,South,336.97,14.96,134.54,Debit Card
517,2023-03-10,1785,Furniture,East,4008.77,14.51,926.5,UPI
518,2023-08-07,3468,Grocery,South,1304.3,24.75,522.96,Debit Card
519,2023-04-12,2959,Electronics,South,2880.85,23.98,1319.85,Cash
520,2023-11-30,2857,Clothing,West,127.7,5.72,30.68,Debit Card
521,2023-01-07,4785,Electronics,North,2447.59,23.39,1066.12,Cash
522,2023-10-27,3487,Furniture,East,2568.58,27.36,441.63,Debit Card
523,2023-04-17,1546,Grocery,North,3644.15,17.38,582.56,UPI
524,2023-09-18,2426,Furniture,North,4974.15,14.95,1887.36,Debit Card
525,2023-07-04,2374,Grocery,North,172.69,15.29,9.25,UPI
526,2023-07-11,3312,Clothing,West,1547.5,8.19,689.73,UPI
527,2023-09-30,4379,Furniture,West,4765.23,10.53,852.59,Debit Card
528,2023-07-31,4476,Electronics,West,4724.51,21.53,1302.02,UPI
529,2023-08-31,3763,Grocery,East,2357.79,5.37,406.92,Debit Card
530,2023-07-24,4759,Furniture,North,2201.25,4.55,759.56,UPI
531,2023-12-26,1162,Grocery,South,3917.28,21.49,782.92,UPI
532,2023-02-21,2160,Grocery,East,1941.89,18.99,736.0,Cash
533,2023-11-13,2913,Furniture,East,1948.57,1.34,225.68,UPI
534,2023-02-06,3519,Clothing,South,2716.15,21.05,1247.04,UPI
535,2023-12-01,3982,Electronics,South,2907.86,25.12,885.91,Cash
536,2023-09-24,1968,Clothing,East,1150.58,1.33,320.26,Credit Card
537,2023-02-26,4453,Furniture,North,1488.22,7.76,462.67,UPI
538,2023-06-24,2627,Electronics,South,4094.13,29.43,1645.84,Cash
539,2023-02-24,1302,Electronics,North,2884.86,5.04,1001.72,Debit Card
540,2023-01-15,1157,Clothing,East,3612.96,18.29,1586.59,Debit Card
541,2023-02-10,2709,Grocery,South,527.66,3.51,241.94,UPI
542,2023-08-10,2614,Furniture,West,2299.53,10.05,830.11,Cash
543,2023-09-26,4589,Grocery,South,4926.28,27.7,844.16,Debit Card
544,2023-07-05,2641,Grocery,South,4915.71,4.47,1664.1,Debit Card
545,2023-03-31,1015,Electronics,West,4917.75,26.02,1334.65,UPI
546,2023-12-19,2204,Grocery,South,2375.3,14.27,250.38,Cash
547,2023-01-05,4033,Clothing,West,4809.89,20.68,1113.48,Cash
548,2023-02-16,3351,Grocery,East,4926.53,21.04,1517.91,Cash
549,2023-03-13,1140,Electronics,West,3261.87,19.7,672.94,Debit Card
550,2023-06-05,3039,Furniture,East,3031.13,17.42,647.68,Cash
551,2023-07-20,1107,Clothing,South,4968.5,29.32,956.13,Debit Card
552,2023-05-26,1854,Clothing,North,479.21,18.44,174.86,Cash
553,2023-06-15,4335,Clothing,West,3343.44,17.4,546.54,Credit Card
554,2023-04-03,2064,Grocery,West,1451.78,28.07,449.92,Cash
555,2023-06-24,4684,Electronics,South,2925.32,18.64,1156.53,Credit Card
556,2024-01-01,2420,Furniture,East,4187.59,29.32,2056.87,UPI
557,2023-08-15,4052,Furniture,East,1494.7,4.95,277.57,Credit Card
558,2023-01-10,3156,Clothing,North,3963.84,2.3,963.9,Debit Card
559,2023-10-17,4382,Electronics,North,820.19,27.34,60.95,UPI
560,2023-12-28,1929,Clothing,East,3877.94,3.41,1098.09,Debit Card
561,2023-05-22,4158,Furniture,East,802.74,13.88,179.01,Debit Card
562,2023-04-12,4781,Electronics,South,1855.94,18.29,686.27,Debit Card
563,2023-01-18,2388,Grocery,East,798.05,14.44,273.38,Debit Card
564,2023-01-05,3221,Furniture,North,655.88,26.78,191.12,Debit Card
565,2023-02-26,3611,Electronics,East,4641.48,10.0,1409.44,Debit Card
566,2023-12-29,2048,Electronics,West,1734.69,2.18,648.71,Cash
567,2023-09-20,4101,Clothing,North,2727.53,18.19,668.22,Credit Card
568,2023-01-09,4259,Furniture,East,1393.19,15.29,574.75,Cash
569,2023-05-13,1750,Grocery,West,2121.27,24.35,899.06,UPI
570,2023-09-03,4912,Grocery,East,2478.91,15.95,861.05,Debit Card
571,2023-03-05,4763,Electronics,North,956.37,9.12,123.61,UPI
572,2023-05-04,3760,Clothing,North,226.54,13.1,48.8,Cash
573,2023-07-08,4350,Clothing,West,3979.67,8.13,562.13,Debit Card
574,2023-02-19,2307,Electronics,North,311.39,2.76,113.04,Debit Card
575,2023-09-01,2464,Clothing,North,3076.02,25.11,1137.77,Cash
576,2023-06-05,3658,Clothing,East,4457.46,13.01,1879.24,Debit Card
577,2023-09-08,4712,Furniture,North,3718.13,23.32,1310.84,Debit Card
578,2023-05-29,1633,Furniture,North,3541.64,6.99,368.5,Cash
579,2023-08-30,3628,Grocery,East,140.21,13.25,20.52,Credit Card
580,2023-12-24,3567,Grocery,North,3456.74,20.32,896.17,Credit Card
581,2023-08-21,3120,Electronics,East,1852.67,23.65,859.5,UPI
582,2023-09-27,3022,Furniture,West,1254.18,9.48,193.26,Cash
583,2023-06-03,3889,Clothing,North,3770.7,23.14,1690.14,Debit Card
584,2023-07-03,4332,Furniture,West,3423.86,14.44,457.49,Cash
585,2023-09-11,2118,Electronics,South,1329.14,28.13,242.96,Credit Card
586,2023-10-11,4898,Clothing,South,2856.82,4.29,305.24,Cash
587,2023-12-25,1796,Clothing,West,262.01,2.82,119.12,Cash
588,2023-07-22,3807,Grocery,North,4603.51,6.77,1998.08,Credit Card
589,2023-08-01,2506,Electronics,East,4509.36,9.1,605.71,Cash
590,2023-03-02,2050,Grocery,East,2509.81,1.81,809.12,Cash
591,2023-06-03,4724,Electronics,West,1223.21,23.24,463.33,Credit Card
592,2023-04-16,3298,Grocery,North,1326.57,14.09,219.41,UPI
593,2023-03-18,1482,Furniture,West,1152.32,23.97,394.76,UPI
594,2023-11-09,2628,Grocery,North,2413.29,19.42,432.23,Credit Card
595,2023-04-01,4216,Grocery,East,2471.03,22.31,463.42,Cash
596,2023-10-14,4603,Clothing,West,3500.45,9.84,556.37,Credit Card
597,2023-02-09,4807,Grocery,East,1194.89,28.22,292.06,Debit Card
598,2023-08-29,1963,Grocery,West,1221.95,15.6,554.81,Cash
599,2023-10-03,1672,Furniture,West,4624.06,27.57,1678.02,Credit Card
600,2023-05-30,1297,Furniture,South,1155.95,3.86,528.9,UPI
601,2023-06-23,4368,Clothing,West,1354.19,22.58,289.0,Cash
602,2023-06-11,2747,Clothing,South,542.02,26.28,66.19,Credit Card
603,2023-06-20,3388,Electronics,West,1066.17,12.99,384.38,UPI
604,2023-03-30,4551,Electronics,East,3808.51,7.7,445.45,Debit Card
605,2023-09-23,4122,Grocery,East,1789.86,29.54,499.85,Debit Card
606,2023-11-16,4663,Grocery,East,2525.15,17.23,605.03,Debit Card
607,2023-01-31,2058,Electronics,South,1137.2,1.04,351.84,Debit Card
608,2023-05-17,3826,Furniture,West,3401.5,1.81,602.65,Debit Card
609,2023-07-27,3299,Furniture,East,3124.2,24.38,413.22,Credit Card
610,2023-01-15,1129,Furniture,East,3065.61,8.06,1033.38,Credit Card
611,2023-06-25,2816,Clothing,North,1922.67,7.7,560.83,Debit Card
612,2023-03-19,2047,Furniture,South,2433.77,13.73,526.4,UPI
613,2023-12-09,2022,Electronics,West,3317.63,20.72,715.21,Cash
614,2023-02-01,2107,Clothing,East,2201.12,8.36,691.14,Cash
615,2023-01-09,1470,Clothing,South,3689.76,8.87,1205.32,Credit Card
616,2023-02-26,3048,Grocery,East,3077.31,21.5,1221.45,UPI
617,2023-09-08,4239,Grocery,East,405.76,4.44,136.86,UPI
618,2023-10-02,4106,Electronics,East,3074.47,2.58,1490.9,Credit Card
619,2023-03-04,2888,Grocery,East,3405.97,12.63,1041.25,UPI
620,2023-08-28,2167,Grocery,North,2992.21,16.01,1150.43,Credit Card
621,2023-05-31,2676,Electronics,East,2898.69,4.23,526.36,UPI
622,2023-05-02,2973,Furniture,South,2898.01,11.27,511.12,Credit Card
623,2023-12-09,4593,Furniture,South,4556.13,0.72,1508.74,UPI
624,2023-08-18,1764,Electronics,North,2270.86,17.87,956.0,Debit Card
625,2023-05-09,4251,Clothing,East,2684.11,16.4,999.11,Debit Card
626,2023-07-27,3116,Grocery,East,1387.0,10.28,537.77,UPI
627,2023-08-22,2549,Grocery,West,4811.3,18.15,531.36,Cash
628,2023-06-12,3784,Electronics,South,522.78,26.12,163.88,UPI
629,2023-11-18,2760,Furniture,South,2291.59,3.26,727.01,Debit Card
630,2023-02-25,1906,Electronics,West,3619.51,27.46,606.66,Debit Card
631,2023-12-16,2820,Electronics,East,2397.53,9.37,585.66,Credit Card
632,2023-08-05,4623,Electronics,North,4395.21,25.55,1896.75,Cash
633,2023-02-06,2833,Clothing,West,4386.57,7.44,1615.16,Debit Card
634,2023-06-29,2194,Clothing,East,4009.48,10.37,1992.77,Debit Card
635,2023-08-13,2664,Electronics,West,3844.98,29.23,1309.25,Credit Card
636,2023-01-09,1353,Furniture,East,2291.85,15.7,853.79,Debit Card
637,2023-01-12,3011,Grocery,West,3179.58,16.01,802.4,Cash
638,2023-05-22,2152,Clothing,West,4670.22,2.75,2033.86,Cash
639,2023-04-06,2655,Clothing,West,4198.25,1.49,1024.99,Debit Card
640,2023-04-12,2728,Electronics,East,4461.86,14.97,536.26,Debit Card
641,2023-06-11,2653,Electronics,North,2273.69,22.48,997.15,Credit Card
642,2023-09-22,4814,Furniture,North,2487.83,2.53,1202.91,UPI
643,2023-09-07,3260,Clothing,South,4245.93,17.28,1909.33,Cash
644,2023-02-05,1657,Grocery,West,1350.73,29.73,300.75,UPI
645,2023-03-10,2366,Clothing,East,752.48,15.91,261.08,Debit Card
646,2023-11-23,1695,Furniture,South,4641.5,8.48,1995.37,Cash
647,2023-03-17,4818,Grocery,West,2503.11,25.73,1095.54,UPI
648,2023-10-16,1263,Furniture,North,3089.12,26.59,1064.83,Cash
649,2023-03-06,3931,Furniture,North,2399.83,12.09,1164.13,Cash
650,2023-03-15,3287,Furniture,East,4045.65,29.2,758.07,Cash
651,2023-10-25,2084,Clothing,East,1988.53,9.65,691.1,Credit Card
652,2023-12-31,2588,Electronics,North,3111.29,21.89,353.9,Debit Card
653,2023-06-26,2084,Electronics,South,1816.25,2.99,293.35,Debit Card
654,2023-10-20,4134,Furniture,East,1583.85,22.99,380.71,Debit Card
655,2023-07-19,3617,Grocery,West,1158.36,15.65,443.59,Cash
656,2023-09-01,2982,Grocery,South,4117.9,15.68,710.91,UPI
657,2023-07-19,2854,Clothing,North,1462.22,22.35,209.42,Cash
658,2023-04-24,4989,Electronics,East,4127.11,11.49,2034.1,Debit Card
659,2023-08-16,3631,Furniture,North,1897.23,27.94,202.88,Cash
660,2023-07-06,2904,Furniture,North,2085.59,29.95,938.75,Debit Card
661,2023-03-13,3560,Clothing,West,3786.6,15.86,973.01,Debit Card
662,2023-02-26,3344,Electronics,North,3903.9,27.28,747.25,Credit Card
663,2023-05-27,4215,Electronics,West,1147.45,1.52,133.05,Cash
664,2023-06-15,3130,Grocery,East,3477.62,4.8,1129.04,Cash
665,2023-11-12,4858,Furniture,South,4630.98,5.34,1699.45,UPI
666,2023-06-01,3195,Clothing,West,1799.14,2.72,533.01,Debit Card
667,2023-07-01,2050,Clothing,West,1300.45,28.38,168.67,UPI
668,2023-07-04,4301,Electronics,South,3509.3,7.13,1464.76,Credit Card
669,2023-04-28,3618,Clothing,South,2200.77,16.53,251.21,Credit Card
670,2023-12-13,4358,Clothing,North,1415.3,22.3,437.92,Debit Card
671,2023-01-21,1459,Electronics,North,2499.28,18.96,627.09,Debit Card
672,2023-09-18,1453,Furniture,West,233.44,10.83,83.11,Cash
673,2023-06-06,4367,Furniture,West,798.88,9.58,160.38,UPI
674,2023-05-06,3702,Clothing,West,1398.56,11.8,228.09,Cash
675,2023-01-29,3338,Grocery,North,3264.99,11.85,1563.79,Cash
676,2023-03-12,2466,Clothing,East,2875.47,8.31,663.97,UPI
677,2023-03-30,1274,Grocery,South,906.49,22.51,325.86,UPI
678,2023-08-19,1996,Electronics,West,1834.37,18.13,319.43,UPI
679,2023-03-28,4804,Clothing,East,4682.67,28.56,1872.4,UPI
680,2023-11-05,2100,Electronics,East,4464.73,27.54,1647.43,Cash
681,2023-11-19,4766,Electronics,East,4432.99,20.19,1649.39,Credit Card
682,2023-04-24,4741,Clothing,North,1567.49,23.91,274.62,Cash
683,2023-08-01,3203,Furniture,North,806.57,25.6,314.77,Cash
684,2023-11-27,4769,Furniture,South,2721.45,27.2,936.87,Debit Card
685,2023-04-27,3133,Clothing,West,1005.27,14.93,207.5,UPI
686,2023-03-05,3413,Electronics,East,3731.25,1.72,1803.66,Debit Card
687,2023-11-29,1865,Electronics,South,712.33,26.83,292.52,Credit Card
688,2023-09-11,2304,Clothing,East,1887.39,15.55,364.26,Debit Card
689,2023-06-10,1513,Grocery,North,4869.41,5.74,1276.44,Cash
690,2023-07-05,2519,Electronics,South,190.28,0.97,92.44,Credit Card
691,2024-01-01,4988,Clothing,South,4517.22,16.69,705.95,Cash
692,2023-05-21,4916,Clothing,West,2601.38,20.41,775.79,UPI
693,2023-04-28,2126,Clothing,East,195.83,12.58,71.39,Debit Card
694,2023-01-07,4875,Grocery,North,3057.29,20.97,323.42,Debit Card
695,2024-01-01,4616,Furniture,North,919.62,8.05,102.14,Debit Card
696,2023-06-13,1351,Furniture,East,3676.81,16.7,1381.71,UPI
697,2023-08-21,3579,Grocery,South,3639.96,9.72,891.3,UPI
698,2023-02-09,1933,Grocery,South,2327.07,29.51,730.41,Debit Card
699,2023-02-17,4607,Electronics,East,1427.99,21.08,568.77,Credit Card
700,2023-03-06,3319,Grocery,North,4653.19,3.16,2018.34,UPI
701,2023-10-14,2981,Electronics,South,2660.78,26.75,736.71,UPI
702,2023-07-10,4083,Furniture,South,3616.53,8.71,1203.41,Credit Card
703,2023-10-09,2665,Grocery,East,1051.6,9.38,336.83,Credit Card
704,2023-04-10,1328,Electronics,North,772.45,27.22,98.59,UPI
705,2023-09-01,3058,Grocery,North,2198.18,17.29,359.22,Credit Card
706,2023-06-26,3696,Furniture,West,2713.89,6.27,549.16,UPI
707,2023-09-15,2311,Grocery,East,3075.54,12.25,513.32,Cash
708,2023-05-22,1157,Furniture,South,3150.76,7.78,451.47,UPI
709,2023-05-24,2393,Clothing,North,3719.38,11.16,733.61,UPI
